"","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","partyname"
"420",420,100044313345755,"ישראל ביתנו","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwHuJodd&_nc_oc=AdnXKgbj1Or8x7ayVG70luBLHAvvHp3jZXwwAfue6ufmmVNppAsJX_ln4-WNA7RDTkE&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=yswpKhYPyyfzgRUULEanVQ&oh=00_AfGxkpiDsaz_TgVZd4MJgeBQU9MhDVlgVRhjNgHIAL9Y2g&oe=68104939","https://www.facebook.com/beytenu","beytenu",2590927007606589,NA,"2019-07-30T07:57:49.000Z","https://beytenu.org.il/campaign/israel-beitenu/","#התחלנו_בשש_בבוקר

הכנות לקראת כנס הצגת הרשימה היום בערב בעיצומן.
נעדכן בהתפתחויות :)
בינתיים, מחכים לכם היום ב-19:00 במרכז הירידים (גני התערוכה), ת""א 💪",156,"https://www.facebook.com/beytenu/posts/pfbid026jmSSEqatMKXwSkM8TaZTdLc8MUfskmJqTKj8kvT91cnG9eXQR2p5cgoR2PueJ7Ll","Israel is Our Home201909"
"421",421,100044313345755,"ישראל ביתנו","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwHuJodd&_nc_oc=AdnXKgbj1Or8x7ayVG70luBLHAvvHp3jZXwwAfue6ufmmVNppAsJX_ln4-WNA7RDTkE&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=yswpKhYPyyfzgRUULEanVQ&oh=00_AfGxkpiDsaz_TgVZd4MJgeBQU9MhDVlgVRhjNgHIAL9Y2g&oe=68104939","https://www.facebook.com/beytenu","beytenu",2588327807866509,NA,"2019-07-28T19:18:50.000Z","https://mobile.mako.co.il/news-military/security-q3_2019/Article-c36cf6878d93c61026.htm?sCh=3d385dd2dd5d4110&pId=1434139730","במקום חוק עונש מוות ממשלת ישראל נותנת למחבלים תנאים של מלון 5 כוכבים...",36,"https://www.facebook.com/beytenu/posts/pfbid0VAnfFqtsz5Re5Q6LqgPtRVXt9cbAjYazRpyhs6o35Y8RgksKFCpdkiZu8F7j8N8ml","Israel is Our Home201909"
"422",422,100044313345755,"ישראל ביתנו","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwHuJodd&_nc_oc=AdnXKgbj1Or8x7ayVG70luBLHAvvHp3jZXwwAfue6ufmmVNppAsJX_ln4-WNA7RDTkE&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=yswpKhYPyyfzgRUULEanVQ&oh=00_AfGxkpiDsaz_TgVZd4MJgeBQU9MhDVlgVRhjNgHIAL9Y2g&oe=68104939","https://www.facebook.com/beytenu","beytenu",2588241607875129,NA,"2019-07-28T18:18:00.000Z","","למרות החום, צעירי ישראל ביתנו כובשים את תל אביב!",100,"https://www.facebook.com/beytenu/posts/pfbid08Rww3fF8vX6PcvrRCZ5D8Ba7WrSyWeNLcWmezLsRksrQKb66s4ZNQQJWS4YdD51ql","Israel is Our Home201909"
"423",423,100044118129877,"מפלגת כחול לבן","https://scontent.fotp3-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGCyICI&_nc_oc=Adlbea2CsBX7ymQW3eqHuL8Wyq4-lxc08sLQiWnArRfcHcplUJOMHbPPhpN-17RuMtU&_nc_zt=24&_nc_ht=scontent.fotp3-1.fna&_nc_gid=Nd-NmfTnaIeGwzT4M897nA&oh=00_AfH7klmzstecgQPjdd-FXY_0p2W39_WQAqeihOThTGBBLA&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",334563114084925,16939,"2019-04-09T13:48:29.000Z","","חייבים להתאמץ יותר -  
לצאת החוצה. להצביע. 
לוודא שהפתק תקין ולעזור לנו להביא את הניצחון !",801,"https://www.facebook.com/kachollavan19/videos/822609578097935/","Blue and White201909"
"424",424,100044118129877,"מפלגת כחול לבן","https://scontent.fotp3-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGCyICI&_nc_oc=Adlbea2CsBX7ymQW3eqHuL8Wyq4-lxc08sLQiWnArRfcHcplUJOMHbPPhpN-17RuMtU&_nc_zt=24&_nc_ht=scontent.fotp3-1.fna&_nc_gid=Nd-NmfTnaIeGwzT4M897nA&oh=00_AfH7klmzstecgQPjdd-FXY_0p2W39_WQAqeihOThTGBBLA&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",334495724091664,NA,"2019-04-09T11:24:19.000Z","","",766,"https://www.facebook.com/kachollavan19/posts/pfbid02A2ZHdXzxb75souKQe11HNdFPh4k7w9wHDMGKXqfuBXwPv2UxEjdcnMBynqDuGCWRl","Blue and White201909"
"425",425,100044118129877,"מפלגת כחול לבן","https://scontent.fotp3-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGCyICI&_nc_oc=Adlbea2CsBX7ymQW3eqHuL8Wyq4-lxc08sLQiWnArRfcHcplUJOMHbPPhpN-17RuMtU&_nc_zt=24&_nc_ht=scontent.fotp3-1.fna&_nc_gid=Nd-NmfTnaIeGwzT4M897nA&oh=00_AfH7klmzstecgQPjdd-FXY_0p2W39_WQAqeihOThTGBBLA&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",333931657481404,NA,"2019-04-09T09:23:00.000Z","","אפשר אחרת.",2735,"https://www.facebook.com/kachollavan19/posts/pfbid0g2vv3EiUgN7JeJ1UbafQo1E7veqWupSWF9RUqT2DKq3YKPVT7op1XQvxfvLakFFml","Blue and White201909"
"426",426,100044118129877,"מפלגת כחול לבן","https://scontent-nrt1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGckbkW&_nc_oc=AdlmQj6ydW1FPiIWdzj7HHExidllcR_3OXuDtDG08SUxAFYTrPXLhTFaSNBZINK88UM&_nc_zt=24&_nc_ht=scontent-nrt1-1.xx&_nc_gid=XeaXLwvr9NO2Lr8xeKCQDg&oh=00_AfE7nzYGqxHQ2Ei0FR2OcqIDhQvGu_rX4tifHiGqOFR6Cw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",334429900764913,NA,"2019-04-09T08:43:30.000Z","","אנחנו כבר בחרנו, ואתם? 
זה הזמן להשפיע בגדול: שכנעו בני משפחה וחברים להצביע כחול לבן - כל קול קובע!",636,"https://www.facebook.com/kachollavan19/posts/pfbid0YDviAa5KoMwznurQhsfcpircWyna49j4Q1EGXN5VWnJqftvh6KD7qb5f7MiZrWQUl","Blue and White201909"
"427",427,100044118129877,"מפלגת כחול לבן","https://scontent-nrt1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGckbkW&_nc_oc=AdlmQj6ydW1FPiIWdzj7HHExidllcR_3OXuDtDG08SUxAFYTrPXLhTFaSNBZINK88UM&_nc_zt=24&_nc_ht=scontent-nrt1-1.xx&_nc_gid=XeaXLwvr9NO2Lr8xeKCQDg&oh=00_AfE7nzYGqxHQ2Ei0FR2OcqIDhQvGu_rX4tifHiGqOFR6Cw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",334417487432821,NA,"2019-04-09T08:07:19.000Z","","היום מחליפים את השלטון.
יו״ר המפלגה, בני גנץ, הגיע עם אשתו רויטל לקלפי והצביע כחול לבן כי רק כחול לבן ופתק ״פה״ יביאו לשינוי!

צאו להצביע וביחד ננצח ונשנה את המדינה.

בני גנץ - Benny Gantz",1138,"https://www.facebook.com/kachollavan19/posts/pfbid02iXXLqaj2FMmvbprf9rCejH5EQKa9VuZgq4NmJgkWKtFH2qg6fqnumRpV5ChcfqBBl","Blue and White201909"
"428",428,100044118129877,"מפלגת כחול לבן","https://scontent-nrt1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGckbkW&_nc_oc=AdlmQj6ydW1FPiIWdzj7HHExidllcR_3OXuDtDG08SUxAFYTrPXLhTFaSNBZINK88UM&_nc_zt=24&_nc_ht=scontent-nrt1-1.xx&_nc_gid=XeaXLwvr9NO2Lr8xeKCQDg&oh=00_AfE7nzYGqxHQ2Ei0FR2OcqIDhQvGu_rX4tifHiGqOFR6Cw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",333927254148511,NA,"2019-04-09T04:00:00.000Z","","צאו להצביע,
כדי שמחר תוכלו לשתות את הקפה ולדעת שמישהו דואג לכם ולכל אזרחי ישראל.",1495,"https://www.facebook.com/kachollavan19/posts/pfbid09utwKADmYosdi29nmEXzfbhkcKcJg9tKuRHGrUZyd4PDrtcQ7ea4BEaMGMquvJz6l","Blue and White201909"
"429",429,100044269772204,"מפלגת הליכוד","https://scontent.fdel1-5.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG0j4R1&_nc_oc=AdkeUAzErXVwMoLhPWjE_BfEtj16HOoKXyv4g36z-pr1BQ7exoTxBZ_rD-jii5QrP7s&_nc_zt=24&_nc_ht=scontent.fdel1-5.fna&_nc_gid=Hx0pskNXzMz6XT6tEWpgag&oh=00_AfEW3X9EBnda1jhKdF7HrwnmFLwhUXU1TxrBdZbPPaD2Pw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2391856754204306,NA,"2019-07-13T18:12:54.000Z","","אם שידול לזנות של נערה בת 14 (שבגינו נידון אפסטין ל-18 חודשי מאסר) זה לא חמור - מה כן חמור?!",483,"https://www.facebook.com/Likudofficial/posts/pfbid02WzwRscbevu8Nibjgyo6pByZXNsqyf5uZsRXhtPvURf6d6h9m86kQNPuH2xuMSCGbl","The Consolidation201909"
"430",430,100044269772204,"מפלגת הליכוד","https://scontent.fdel1-5.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG0j4R1&_nc_oc=AdkeUAzErXVwMoLhPWjE_BfEtj16HOoKXyv4g36z-pr1BQ7exoTxBZ_rD-jii5QrP7s&_nc_zt=24&_nc_ht=scontent.fdel1-5.fna&_nc_gid=Hx0pskNXzMz6XT6tEWpgag&oh=00_AfEW3X9EBnda1jhKdF7HrwnmFLwhUXU1TxrBdZbPPaD2Pw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2391837324206249,NA,"2019-07-13T17:58:27.000Z","","גם הערב אהוד ברק עדיין מסרב להגיד על מה קיבל 2.3 מיליון מקרן וקסנר בעודו מתמודד על ראשות מפלגת העבודה ומה עשה בביתו של המממן העיקרי של קרן וקסנר, הפדופיל המורשע ג׳פרי אפשטיין.

זה האיש שיחבור לבני גנץ, שגם הוא מסרב לחשוף על מה קיבל חוזה של 50 מיליון שקלים ממשטרת ישראל, כדי להקים יחד ממשלת שמאל.

לא נקבל מהם הטפות מוסר.",336,"https://www.facebook.com/Likudofficial/posts/pfbid0K5kRa9nCi7MrwSdtsoF9KnQ53phSDgLc5nWdtQ2MRhognJQ8hmgQJDTPVjHnBcEvl","The Consolidation201909"
"431",431,100044269772204,"מפלגת הליכוד","https://scontent.fdel1-5.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG0j4R1&_nc_oc=AdkeUAzErXVwMoLhPWjE_BfEtj16HOoKXyv4g36z-pr1BQ7exoTxBZ_rD-jii5QrP7s&_nc_zt=24&_nc_ht=scontent.fdel1-5.fna&_nc_gid=Hx0pskNXzMz6XT6tEWpgag&oh=00_AfEW3X9EBnda1jhKdF7HrwnmFLwhUXU1TxrBdZbPPaD2Pw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2385836048139710,NA,"2019-07-10T06:16:18.000Z","","",289,"https://www.facebook.com/Likudofficial/posts/pfbid0wVscSyzbDV5W5dCRosnPN8DFJ7TBc5znsYoiwNYwui3qfzaDHcPyzch7mtDXt3Csl","The Consolidation201909"
"432",432,100044269772204,"מפלגת הליכוד","https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEzyyn1&_nc_oc=AdlrxyS-hsvoJH8gTK6kBu43FHwK1gX5lSIiWa_2iWMAruzs8BC-B18j3-KMX_d0rH4&_nc_zt=24&_nc_ht=scontent-den2-1.xx&_nc_gid=v8UBsd-IruM2vYcbqhVQBw&oh=00_AfF0HEfLV8Dnpih-rbb7HpetqUD3O9ptKTCcmLkHtmi2hw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2383319495058032,NA,"2019-07-08T17:29:51.000Z","","הבחירות האלה הן על שאלה אחת: מי יהיה ראש הממשלה הבא של מדינת ישראל? נתניהו - מנהיג חזק ומנוסה, או גנץ החלש וחסר הניסיון. כל הופעה של גנץ מוכיחה שזה פשוט גדול עליו. אגב, המשטרה עדיין מסרבת לחשוף את עסקת השחיתות בגובה 50 מיליון שקל שממנה גנץ והחברה שלו קיבלו 4 מיליון שקלים.",515,"https://www.facebook.com/Likudofficial/posts/pfbid032nRcWedoif7DmThNieZHskuYPFZ6SMVDx3JBfj7NgpYeZp5nEFyUWPy2bUiQYwLpl","The Consolidation201909"
"433",433,100044269772204,"מפלגת הליכוד","https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEzyyn1&_nc_oc=AdlrxyS-hsvoJH8gTK6kBu43FHwK1gX5lSIiWa_2iWMAruzs8BC-B18j3-KMX_d0rH4&_nc_zt=24&_nc_ht=scontent-den2-1.xx&_nc_gid=v8UBsd-IruM2vYcbqhVQBw&oh=00_AfF0HEfLV8Dnpih-rbb7HpetqUD3O9ptKTCcmLkHtmi2hw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2369676819755633,NA,"2019-06-30T17:06:23.000Z","","פינוי שדה דב היא החלטה מנהיגותית של ראש הממשלה נתניהו, שהיה יכול בקלות לדחות את הפינוי ולגלגל מיליארדים על חשבון הציבור כי אנחנו בתקופת בחירות. 

אם שדה דב לא היה מפונה - המדינה הייתה חייבת להטיל מיסים על כל אזרח במדינה. 

לא תקראו על זה בטורי הפרשנות בעיתונות כי התקשורת בעיצומו של קמפיין ״נתניהו דואג רק לעצמו ואיבד את האחריות״.

שתפו",648,"https://www.facebook.com/Likudofficial/posts/pfbid0pnea8g7pWMmRWDj4PeFa6MghmAGDoWWmMmcPw66kfrCQb3cXoS4PDDR3uYEDcy4Zl","The Consolidation201909"
"434",434,100044269772204,"מפלגת הליכוד","https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEzyyn1&_nc_oc=AdlrxyS-hsvoJH8gTK6kBu43FHwK1gX5lSIiWa_2iWMAruzs8BC-B18j3-KMX_d0rH4&_nc_zt=24&_nc_ht=scontent-den2-1.xx&_nc_gid=v8UBsd-IruM2vYcbqhVQBw&oh=00_AfF0HEfLV8Dnpih-rbb7HpetqUD3O9ptKTCcmLkHtmi2hw&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2368051593251489,NA,"2019-06-29T17:59:16.000Z","","רינה מצליח, שמתייחסת לבוחרי הימין כאל ״עדר עיוור״, מצטרפת למי שכבר קרא לנו צ׳חצ׳חים, מנשקי קמעות, בוטים ו״חסרי דעת״. דוגמה נוספת לעיתונאית אובייקטיבית. השמאל ממשיך להתנשא על רוב העם - המחנה הלאומי ומצביעי הליכוד. התשובה שלנו תגיע בקלפי.",667,"https://www.facebook.com/Likudofficial/posts/pfbid0ec3HveWdtHkZ2UkNqs4wWfmbkFELNmdGxckQFemv4J4mhHZhgywKxjLXJjh8jWH4l","The Consolidation201909"
"435",435,100044269772204,"מפלגת הליכוד","https://scontent.fvix3-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEYEzhm&_nc_oc=AdkfP_dmVdN7vbfNskdfgBwQYUPdytypEGXIaVqQBc9cia9ehupzfT2lO2rbwvynEYs&_nc_zt=24&_nc_ht=scontent.fvix3-1.fna&_nc_gid=WoWAID7zQUm3a6PjHamBmA&oh=00_AfHrLtinMgd6rrOX-pVfVNXD2juQeW4DN1KGIRWGEVYNFQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2360421457347836,NA,"2019-06-25T09:10:36.000Z","","",346,"https://www.facebook.com/Likudofficial/posts/pfbid02jogFmCBzcJbsnprhjvFu1XQGtSwQrYGRBcEqFrhWKpKMyU9oPA3bP3wa5jsbCoxpl","The Consolidation201909"
"436",436,100044269772204,"מפלגת הליכוד","https://scontent.fvix3-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEYEzhm&_nc_oc=AdkfP_dmVdN7vbfNskdfgBwQYUPdytypEGXIaVqQBc9cia9ehupzfT2lO2rbwvynEYs&_nc_zt=24&_nc_ht=scontent.fvix3-1.fna&_nc_gid=WoWAID7zQUm3a6PjHamBmA&oh=00_AfHrLtinMgd6rrOX-pVfVNXD2juQeW4DN1KGIRWGEVYNFQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2358846574171991,NA,"2019-06-24T12:31:54.000Z","","לא היה ולא יהיה שיתוף פעולה בין הליכוד לבין המפלגות הערביות. ראש הממשלה נתניהו יפעל להקמת ממשלת ימין בהובלת הליכוד",433,"https://www.facebook.com/Likudofficial/posts/pfbid0qtKQJq8RkMgdVovehNmDtTDhNd8VbVykjsJZ5cg3gcUbhd614UWNtSYGKZLj7sk5l","The Consolidation201909"
"437",437,100044269772204,"מפלגת הליכוד","https://scontent.fvix3-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEYEzhm&_nc_oc=AdkfP_dmVdN7vbfNskdfgBwQYUPdytypEGXIaVqQBc9cia9ehupzfT2lO2rbwvynEYs&_nc_zt=24&_nc_ht=scontent.fvix3-1.fna&_nc_gid=WoWAID7zQUm3a6PjHamBmA&oh=00_AfHrLtinMgd6rrOX-pVfVNXD2juQeW4DN1KGIRWGEVYNFQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2343518179038164,NA,"2019-06-15T18:51:52.000Z","","שוב פאנל אולטרה-שמאלני באולפן שישי. פלא שהם בשפל רייטינג של כל הזמנים? אפילו המגישה בשפת הסימנים צוחקת. שבוע טוב!",666,"https://www.facebook.com/Likudofficial/posts/pfbid0fnxAUXkRgryFBoLhJXNgp5nAfbnqtx1spS5zLsGURAKq3UR4owqxEsYu7BS1utLgl","The Consolidation201909"
"438",438,100044313345755,"ישראל ביתנו","https://scontent.fqro3-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwH2t_r2&_nc_oc=AdnyhxfIG9sJGBO1i9s8j8P9UkDuo5T8jIGSPHX9p8J1gfYBaGUcIavdJtzYSif3hgE&_nc_zt=24&_nc_ht=scontent.fqro3-1.fna&_nc_gid=xXVPB9C9UwhrG3eP0wD8yg&oh=00_AfGUFOxvAkX5cr9x9GQRLBm6u9HuJdRCUFceU1rkiE8P4A&oe=68104939","https://www.facebook.com/beytenu","beytenu",2585541288145161,NA,"2019-07-27T08:09:24.000Z","https://www.facebook.com/1726985314190009/videos/359279654674158/","",18,"https://www.facebook.com/beytenu/posts/pfbid02vASb8qM7jNNygUL5uGx7sde8nbHv5Mhbto7XYg3fmMnwahLEcuJpabS9Z7vvdNXMl","Israel is Our Home201909"
"439",439,100044313345755,"ישראל ביתנו","https://scontent.fqro3-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwH2t_r2&_nc_oc=AdnyhxfIG9sJGBO1i9s8j8P9UkDuo5T8jIGSPHX9p8J1gfYBaGUcIavdJtzYSif3hgE&_nc_zt=24&_nc_ht=scontent.fqro3-1.fna&_nc_gid=xXVPB9C9UwhrG3eP0wD8yg&oh=00_AfGUFOxvAkX5cr9x9GQRLBm6u9HuJdRCUFceU1rkiE8P4A&oe=68104939","https://www.facebook.com/beytenu","beytenu",2584313381601285,NA,"2019-07-26T15:11:53.000Z","https://beytenu.org.il/campaign/israel-beitenu/","בואו נעשה רגע סדר",58,"https://www.facebook.com/beytenu/posts/pfbid032P45A3UwDA2BP3hj2eXcdKAWDdveDsDJdQbSeNYRZBABT59mgGGGTU3Cccp2ZmpHl","Israel is Our Home201909"
"440",440,100044313345755,"ישראל ביתנו","https://scontent.fqro3-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwH2t_r2&_nc_oc=AdnyhxfIG9sJGBO1i9s8j8P9UkDuo5T8jIGSPHX9p8J1gfYBaGUcIavdJtzYSif3hgE&_nc_zt=24&_nc_ht=scontent.fqro3-1.fna&_nc_gid=xXVPB9C9UwhrG3eP0wD8yg&oh=00_AfGUFOxvAkX5cr9x9GQRLBm6u9HuJdRCUFceU1rkiE8P4A&oe=68104939","https://www.facebook.com/beytenu","beytenu",2583836374982319,NA,"2019-07-26T09:25:29.000Z","https://beytenu.org.il/campaign/israel-beitenu/","או במילים אחרות, נתניהו מתכנן ממשלה צרה עם החרדים והחרד״לים.",38,"https://www.facebook.com/beytenu/posts/pfbid02PQVf2FkapGAvUkaZcs8L19ZqMKrCXCjDzRpUAWuFDhJXKq7PS6FdQkkRdHS9gH1Cl","Israel is Our Home201909"
"441",441,100044269772204,"מפלגת הליכוד","https://scontent.fvgo3-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwGynsYT&_nc_oc=Adm1C3cvtJbAiZmQlYMrqV5nF5Bgon6gWgCdStPHG8TjFfRMyo7xYaox2NPQFjrpk2Q&_nc_zt=24&_nc_ht=scontent.fvgo3-1.fna&_nc_gid=Xh1009C0VJl3K2o_V_Xstg&oh=00_AfHSJGYPgBDLCy_Nqigb-RluURtHhLPnblxQNNEoU5c4rQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2215461165242130,10507,"2019-05-28T14:02:07.000Z","","ראש הממשלה נתניהו במזכירות הליכוד:",505,"https://www.facebook.com/Likudofficial/videos/2215461165242130/","The Consolidation201909"
"442",442,100044269772204,"מפלגת הליכוד","https://scontent.fvgo3-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwGynsYT&_nc_oc=Adm1C3cvtJbAiZmQlYMrqV5nF5Bgon6gWgCdStPHG8TjFfRMyo7xYaox2NPQFjrpk2Q&_nc_zt=24&_nc_ht=scontent.fvgo3-1.fna&_nc_gid=Xh1009C0VJl3K2o_V_Xstg&oh=00_AfHSJGYPgBDLCy_Nqigb-RluURtHhLPnblxQNNEoU5c4rQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2302023803187602,15252,"2019-05-22T10:37:31.000Z","","השר אופיר אקוניס לאופוזיציה: ״העם אמר את דברו. תתרגלו״",635,"https://www.facebook.com/Likudofficial/videos/2351994481708597/","The Consolidation201909"
"443",443,100044269772204,"מפלגת הליכוד","https://scontent.fvgo3-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwGynsYT&_nc_oc=Adm1C3cvtJbAiZmQlYMrqV5nF5Bgon6gWgCdStPHG8TjFfRMyo7xYaox2NPQFjrpk2Q&_nc_zt=24&_nc_ht=scontent.fvgo3-1.fna&_nc_gid=Xh1009C0VJl3K2o_V_Xstg&oh=00_AfHSJGYPgBDLCy_Nqigb-RluURtHhLPnblxQNNEoU5c4rQ&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2294022577321058,NA,"2019-05-17T15:33:27.000Z","","",146,"https://www.facebook.com/Likudofficial/posts/pfbid02y2LDcgnmvbX1FJx8YthCWiSpRb5qXCiw3Zjfm7kXV7Z4U9F6hXTTQJT5tPdVtRMDl","The Consolidation201909"
